,N,F0,m,d_ms,d0,v0,prob,collision
15782,3.0,-593.0,1155.0,660.0,5.0,119.0,0.5,0.0
15783,11.0,-586.0,1193.0,1148.0,5.0,111.0,0.5,0.0
15784,5.0,-863.0,1630.0,552.0,2.0,148.0,0.5,1.0
15785,9.0,-204.0,1151.0,516.0,5.0,80.0,0.5,0.0
15787,11.0,-2147.0,1083.0,1149.0,2.0,148.0,0.5,1.0
15791,4.0,-2822.0,1832.0,1252.0,5.0,61.0,0.5,0.0
15792,10.0,-3851.0,1423.0,1027.0,5.0,152.0,0.5,0.0
15793,4.0,-404.0,1819.0,681.0,4.0,115.0,0.5,0.0
15794,8.0,-3960.0,1489.0,1412.0,2.0,159.0,0.5,1.0
15795,6.0,-4790.0,1083.0,1031.0,2.0,69.0,0.5,1.0
15796,9.0,-3958.0,1216.0,632.0,5.0,126.0,0.5,0.0
15797,6.0,-3899.0,1672.0,599.0,2.0,126.0,0.5,1.0
15798,5.0,-2676.0,1356.0,1296.0,4.0,122.0,0.5,0.0
15800,4.0,-1895.0,1421.0,841.0,4.0,112.0,0.5,0.0
15801,6.0,-1986.0,1962.0,1350.0,5.0,73.0,0.5,0.0
15802,4.0,-878.0,1724.0,1167.0,3.0,125.0,0.5,1.0
15804,6.0,-2422.0,1707.0,1010.0,3.0,80.0,0.5,1.0
15805,11.0,-312.0,1553.0,557.0,3.0,144.0,0.5,1.0
15806,5.0,-230.0,1083.0,768.0,5.0,152.0,0.5,1.0
15808,10.0,-830.0,1916.0,1108.0,2.0,106.0,0.5,1.0
15809,9.0,-490.0,1105.0,1316.0,4.0,111.0,0.5,0.0
15810,6.0,-1556.0,1249.0,839.0,2.0,145.0,0.5,1.0
15811,11.0,-1527.0,1140.0,665.0,4.0,60.0,0.5,0.0
15812,5.0,-445.0,1056.0,742.0,2.0,151.0,0.5,1.0
15813,10.0,-3552.0,1623.0,1362.0,4.0,155.0,0.5,1.0
15815,10.0,-190.0,1034.0,1489.0,4.0,122.0,0.5,1.0
15816,6.0,-1431.0,1725.0,500.0,3.0,72.0,0.5,0.0
15817,3.0,-4763.0,1265.0,522.0,4.0,136.0,0.5,0.0
15818,10.0,-4392.0,1432.0,727.0,2.0,132.0,0.5,1.0
15819,4.0,-3409.0,1266.0,1300.0,3.0,75.0,0.5,0.0
15820,3.0,-735.0,1775.0,1050.0,5.0,114.0,0.5,0.0
15824,6.0,-334.0,1085.0,604.0,5.0,76.0,0.5,0.0
15825,10.0,-3120.0,1180.0,703.0,2.0,139.0,0.5,1.0
15826,3.0,-4909.0,1208.0,810.0,4.0,107.0,0.5,0.0
15828,6.0,-3343.0,1217.0,1157.0,3.0,105.0,0.5,1.0
15829,8.0,-1756.0,1150.0,1423.0,2.0,82.0,0.5,1.0
15830,11.0,-3652.0,1635.0,1074.0,2.0,140.0,0.5,1.0
15833,11.0,-2382.0,1540.0,948.0,3.0,106.0,0.5,0.0
15834,6.0,-4200.0,1197.0,1004.0,4.0,80.0,0.5,0.0
15835,7.0,-2995.0,1949.0,748.0,5.0,90.0,0.5,0.0
15838,7.0,-1564.0,1160.0,1354.0,2.0,123.0,0.5,1.0
15839,3.0,-848.0,1960.0,1060.0,5.0,117.0,0.5,0.0
15840,4.0,-3669.0,1148.0,1306.0,4.0,150.0,0.5,0.0
15845,9.0,-1964.0,1236.0,935.0,2.0,73.0,0.5,1.0
15846,10.0,-4457.0,1609.0,911.0,5.0,133.0,0.5,0.0
15847,11.0,-4051.0,1316.0,1332.0,4.0,71.0,0.5,1.0
15848,10.0,-4018.0,1188.0,809.0,2.0,92.0,0.5,1.0
15850,9.0,-3707.0,1793.0,1014.0,3.0,142.0,0.5,0.0
15851,9.0,-478.0,1427.0,762.0,5.0,158.0,0.5,1.0
15852,11.0,-258.0,1428.0,787.0,2.0,102.0,0.5,1.0
15853,5.0,-1853.0,1616.0,531.0,2.0,134.0,0.5,1.0
15854,6.0,-1844.0,1081.0,1312.0,4.0,122.0,0.5,0.0
15857,5.0,-4676.0,1235.0,679.0,5.0,141.0,0.5,0.0
15858,5.0,-929.0,1385.0,556.0,2.0,73.0,0.5,1.0
15860,5.0,-4972.0,1711.0,1103.0,4.0,66.0,0.5,0.0
15861,4.0,-4808.0,1586.0,568.0,3.0,67.0,0.5,1.0
15862,6.0,-2380.0,1781.0,1456.0,2.0,114.0,0.5,1.0
15864,11.0,-1156.0,1142.0,940.0,2.0,139.0,0.5,1.0
15865,9.0,-278.0,1829.0,874.0,3.0,64.0,0.5,0.0
15867,8.0,-3010.0,1113.0,1420.0,2.0,96.0,0.5,1.0
15868,9.0,-2324.0,1487.0,1246.0,4.0,76.0,0.5,0.0
15869,6.0,-3612.0,1555.0,934.0,3.0,112.0,0.5,0.0
15870,4.0,-4472.0,1475.0,703.0,2.0,69.0,0.5,1.0
15871,11.0,-4773.0,1518.0,897.0,3.0,159.0,0.5,1.0
15873,6.0,-1955.0,1378.0,811.0,3.0,134.0,0.5,1.0
15875,9.0,-1353.0,1779.0,509.0,4.0,156.0,0.5,0.0
15876,7.0,-3948.0,1921.0,1189.0,4.0,150.0,0.5,0.0
15878,10.0,-3138.0,1707.0,1122.0,3.0,142.0,0.5,0.0
15879,9.0,-827.0,1516.0,1034.0,4.0,148.0,0.5,0.0
15881,4.0,-299.0,1087.0,895.0,4.0,150.0,0.5,1.0
15882,11.0,-3844.0,1424.0,1315.0,2.0,97.0,0.5,1.0
15883,3.0,-169.0,1356.0,1406.0,2.0,127.0,0.5,1.0
15885,8.0,-3971.0,1025.0,1170.0,2.0,97.0,0.5,1.0
15886,5.0,-683.0,1355.0,775.0,5.0,81.0,0.5,0.0
15888,5.0,-1897.0,1481.0,974.0,3.0,63.0,0.5,0.0
15889,4.0,-4072.0,1180.0,1419.0,4.0,68.0,0.5,0.0
15890,11.0,-2746.0,1771.0,1329.0,4.0,124.0,0.5,0.0
15892,8.0,-848.0,1329.0,683.0,3.0,72.0,0.5,1.0
15893,8.0,-1407.0,1706.0,1426.0,4.0,101.0,0.5,0.0
15895,6.0,-2089.0,1917.0,700.0,3.0,79.0,0.5,0.0
15896,7.0,-1578.0,1527.0,945.0,3.0,114.0,0.5,0.0
15897,9.0,-3298.0,1111.0,504.0,4.0,112.0,0.5,0.0
15898,7.0,-2784.0,1807.0,738.0,5.0,90.0,0.5,0.0
15900,3.0,-1251.0,1485.0,548.0,5.0,155.0,0.5,0.0
15902,4.0,-657.0,1085.0,1152.0,3.0,110.0,0.5,0.0
15903,8.0,-3652.0,1992.0,874.0,5.0,64.0,0.5,0.0
15904,3.0,-308.0,1584.0,1474.0,3.0,89.0,0.5,0.0
15906,8.0,-465.0,1192.0,793.0,5.0,110.0,0.5,0.0
15908,3.0,-4401.0,1943.0,882.0,2.0,124.0,0.5,1.0
15910,11.0,-4720.0,1939.0,1264.0,2.0,140.0,0.5,1.0
15912,7.0,-2049.0,1857.0,596.0,2.0,119.0,0.5,1.0
15913,3.0,-4221.0,1244.0,762.0,5.0,97.0,0.5,0.0
15914,7.0,-2211.0,1766.0,1000.0,4.0,143.0,0.5,0.0
15915,3.0,-3273.0,1064.0,1055.0,3.0,90.0,0.5,1.0
15916,11.0,-4008.0,1680.0,690.0,4.0,152.0,0.5,0.0
15917,9.0,-565.0,1094.0,1411.0,4.0,113.0,0.5,0.0
15918,5.0,-799.0,1434.0,1164.0,4.0,99.0,0.5,0.0
15922,3.0,-2715.0,1885.0,922.0,2.0,61.0,0.5,1.0
15924,4.0,-2243.0,1159.0,734.0,3.0,141.0,0.5,0.0
15925,4.0,-3399.0,1311.0,1465.0,5.0,95.0,0.5,0.0
15926,7.0,-2031.0,1106.0,864.0,5.0,69.0,0.5,0.0
15927,5.0,-279.0,1129.0,876.0,2.0,134.0,0.5,1.0
15928,9.0,-1581.0,1078.0,962.0,4.0,76.0,0.5,0.0
15929,7.0,-1524.0,1706.0,654.0,4.0,136.0,0.5,0.0
15930,10.0,-2003.0,1191.0,988.0,4.0,72.0,0.5,0.0
15932,7.0,-360.0,1704.0,1214.0,4.0,61.0,0.5,0.0
15934,3.0,-1869.0,1525.0,1039.0,5.0,147.0,0.5,0.0
15935,8.0,-2531.0,1918.0,1030.0,2.0,106.0,0.5,1.0
15937,9.0,-4171.0,1898.0,604.0,3.0,130.0,0.5,0.0
15940,6.0,-979.0,1480.0,1430.0,2.0,69.0,0.5,1.0
15942,10.0,-1806.0,1756.0,1220.0,2.0,73.0,0.5,1.0
15943,6.0,-4910.0,1947.0,834.0,3.0,122.0,0.5,0.0
15945,3.0,-3752.0,1361.0,587.0,3.0,136.0,0.5,1.0
15946,11.0,-494.0,1234.0,792.0,3.0,70.0,0.5,0.0
15947,11.0,-1235.0,1427.0,1201.0,4.0,90.0,0.5,0.0
15949,11.0,-1383.0,1998.0,581.0,2.0,141.0,0.5,1.0
15950,6.0,-1895.0,1500.0,1039.0,3.0,96.0,0.5,1.0
15953,7.0,-1426.0,1378.0,964.0,5.0,85.0,0.5,0.0
15954,5.0,-3451.0,1883.0,922.0,2.0,111.0,0.5,1.0
15956,4.0,-2453.0,1469.0,1206.0,2.0,84.0,0.5,1.0
15957,3.0,-3417.0,1336.0,1234.0,5.0,141.0,0.5,0.0
15958,11.0,-1626.0,1103.0,1050.0,3.0,122.0,0.5,1.0
15959,8.0,-2566.0,1162.0,1008.0,5.0,65.0,0.5,0.0
15960,7.0,-3471.0,1928.0,1060.0,3.0,136.0,0.5,1.0
15961,3.0,-755.0,1554.0,1028.0,2.0,152.0,0.5,1.0
15962,9.0,-3373.0,1693.0,887.0,2.0,110.0,0.5,1.0
15963,3.0,-849.0,1255.0,1366.0,3.0,145.0,0.5,1.0
15965,4.0,-3990.0,1243.0,1020.0,3.0,83.0,0.5,0.0
15966,11.0,-710.0,1364.0,740.0,4.0,144.0,0.5,0.0
15967,6.0,-3884.0,1263.0,1101.0,4.0,147.0,0.5,0.0
15968,8.0,-4822.0,1919.0,1097.0,2.0,60.0,0.5,1.0
15969,9.0,-119.0,1158.0,1349.0,4.0,140.0,0.5,1.0
15970,5.0,-3275.0,1880.0,641.0,5.0,64.0,0.5,0.0
15972,5.0,-2092.0,1958.0,760.0,3.0,82.0,0.5,1.0
15974,4.0,-3920.0,1105.0,1443.0,5.0,106.0,0.5,0.0
15975,11.0,-2367.0,1480.0,841.0,2.0,68.0,0.5,1.0
15976,8.0,-4452.0,1889.0,839.0,5.0,152.0,0.5,0.0
15977,11.0,-674.0,1150.0,1104.0,5.0,88.0,0.5,0.0
15979,11.0,-3807.0,1224.0,1022.0,4.0,65.0,0.5,0.0
15980,4.0,-757.0,1021.0,1269.0,3.0,135.0,0.5,0.0
15982,3.0,-3821.0,1067.0,717.0,2.0,115.0,0.5,1.0
15984,8.0,-818.0,1509.0,933.0,3.0,158.0,0.5,1.0
15986,7.0,-3696.0,1612.0,725.0,4.0,83.0,0.5,0.0
15988,9.0,-3485.0,1374.0,650.0,3.0,64.0,0.5,0.0
15990,11.0,-237.0,1538.0,621.0,4.0,99.0,0.5,0.0
15992,8.0,-4913.0,1274.0,1329.0,5.0,159.0,0.5,1.0
15993,5.0,-215.0,1154.0,944.0,5.0,94.0,0.5,0.0
15994,7.0,-1571.0,1770.0,1460.0,4.0,106.0,0.5,0.0
15996,11.0,-2702.0,1613.0,693.0,3.0,118.0,0.5,1.0
15997,3.0,-3109.0,1522.0,1241.0,5.0,102.0,0.5,0.0
15998,7.0,-2372.0,1033.0,1298.0,2.0,92.0,0.5,1.0
16004,7.0,-122.0,1358.0,747.0,4.0,81.0,0.5,0.0
16005,11.0,-3417.0,1461.0,1198.0,4.0,121.0,0.5,1.0
16006,9.0,-1731.0,1503.0,1412.0,4.0,62.0,0.5,0.0
16007,7.0,-4264.0,1011.0,868.0,3.0,93.0,0.5,1.0
16008,4.0,-1882.0,1464.0,845.0,5.0,148.0,0.5,0.0
16011,8.0,-377.0,1738.0,1181.0,2.0,128.0,0.5,1.0
16012,8.0,-3957.0,1386.0,1218.0,2.0,152.0,0.5,1.0
16013,3.0,-2259.0,1537.0,696.0,5.0,69.0,0.5,0.0
16014,11.0,-3776.0,1327.0,1240.0,4.0,65.0,0.5,1.0
16015,9.0,-4579.0,1800.0,1237.0,3.0,105.0,0.5,1.0
16016,11.0,-1017.0,1289.0,984.0,3.0,112.0,0.5,0.0
16018,4.0,-4247.0,1648.0,1062.0,3.0,94.0,0.5,0.0
16019,6.0,-4680.0,1812.0,944.0,5.0,73.0,0.5,0.0
16020,3.0,-129.0,1526.0,550.0,2.0,153.0,0.5,1.0
16022,3.0,-2993.0,1359.0,1279.0,4.0,150.0,0.5,0.0
16023,5.0,-856.0,1235.0,1056.0,3.0,82.0,0.5,0.0
16024,9.0,-1967.0,1321.0,558.0,5.0,156.0,0.5,0.0
16027,11.0,-1427.0,1469.0,1222.0,3.0,63.0,0.5,0.0
16029,8.0,-410.0,1927.0,992.0,3.0,124.0,0.5,1.0
16032,7.0,-1756.0,1957.0,1028.0,3.0,65.0,0.5,0.0
16033,10.0,-1965.0,1066.0,716.0,4.0,157.0,0.5,0.0
16034,8.0,-2023.0,1579.0,1315.0,5.0,69.0,0.5,0.0
16035,11.0,-2239.0,1419.0,1270.0,2.0,99.0,0.5,1.0
16037,10.0,-1865.0,1347.0,1214.0,2.0,99.0,0.5,1.0
16038,7.0,-3208.0,1242.0,694.0,2.0,144.0,0.5,1.0
16041,11.0,-3495.0,1828.0,1138.0,2.0,67.0,0.5,1.0
16044,3.0,-1809.0,1571.0,1396.0,5.0,88.0,0.5,0.0
16048,9.0,-2464.0,1047.0,1343.0,5.0,154.0,0.5,0.0
16049,10.0,-2050.0,1939.0,1150.0,4.0,67.0,0.5,0.0
16050,6.0,-1436.0,1648.0,1322.0,5.0,156.0,0.5,0.0
16051,10.0,-3301.0,1292.0,1276.0,5.0,63.0,0.5,0.0
16052,11.0,-2746.0,1300.0,629.0,4.0,96.0,0.5,0.0
16053,7.0,-2049.0,1877.0,912.0,2.0,82.0,0.5,1.0
16054,4.0,-2044.0,1996.0,1150.0,3.0,135.0,0.5,0.0
16055,6.0,-2854.0,1965.0,534.0,2.0,66.0,0.5,1.0
16056,6.0,-2250.0,1688.0,513.0,2.0,122.0,0.5,1.0
16058,8.0,-2525.0,1749.0,1388.0,5.0,146.0,0.5,0.0
16059,5.0,-3488.0,1812.0,1165.0,2.0,67.0,0.5,1.0
16060,7.0,-1120.0,1619.0,830.0,3.0,130.0,0.5,0.0
16061,10.0,-1843.0,1802.0,1327.0,2.0,87.0,0.5,1.0
16062,11.0,-1351.0,1316.0,1360.0,3.0,108.0,0.5,1.0
16063,7.0,-3469.0,1277.0,826.0,4.0,155.0,0.5,0.0
16064,11.0,-1756.0,1263.0,600.0,4.0,131.0,0.5,0.0
16065,8.0,-3298.0,1555.0,1191.0,3.0,117.0,0.5,1.0
16066,10.0,-3470.0,1160.0,1112.0,3.0,111.0,0.5,1.0
16067,8.0,-1424.0,1852.0,754.0,2.0,114.0,0.5,1.0
16069,6.0,-1519.0,1420.0,951.0,4.0,90.0,0.5,0.0
16070,4.0,-2916.0,1545.0,777.0,2.0,78.0,0.5,1.0
16072,6.0,-2163.0,1660.0,1191.0,5.0,120.0,0.5,0.0
16073,9.0,-4885.0,1541.0,1053.0,4.0,131.0,0.5,0.0
16074,11.0,-4551.0,1230.0,889.0,4.0,60.0,0.5,0.0
16075,3.0,-2597.0,1660.0,1046.0,4.0,118.0,0.5,0.0
16076,9.0,-3697.0,1026.0,1181.0,5.0,98.0,0.5,1.0
16077,11.0,-1199.0,1702.0,1283.0,2.0,146.0,0.5,1.0
16079,8.0,-2109.0,1407.0,1236.0,2.0,114.0,0.5,1.0
16080,6.0,-2574.0,1571.0,509.0,4.0,76.0,0.5,0.0
16081,9.0,-3225.0,1315.0,756.0,4.0,78.0,0.5,0.0
16082,5.0,-1943.0,1317.0,1142.0,2.0,88.0,0.5,1.0
16083,3.0,-2862.0,1771.0,1373.0,5.0,62.0,0.5,0.0
16084,10.0,-3173.0,1534.0,1498.0,5.0,120.0,0.5,1.0
16085,10.0,-4829.0,1165.0,1453.0,2.0,110.0,0.5,1.0
16088,3.0,-3712.0,1001.0,995.0,5.0,64.0,0.5,0.0
16089,9.0,-1593.0,1994.0,915.0,3.0,70.0,0.5,1.0
16090,3.0,-3397.0,1676.0,605.0,4.0,137.0,0.5,0.0
16091,9.0,-4226.0,1143.0,1194.0,4.0,150.0,0.5,1.0
16093,10.0,-1507.0,1465.0,875.0,4.0,129.0,0.5,0.0
16094,7.0,-1077.0,1021.0,1257.0,4.0,94.0,0.5,0.0
16096,9.0,-1438.0,1192.0,717.0,5.0,156.0,0.5,0.0
16097,10.0,-162.0,1743.0,1230.0,4.0,93.0,0.5,1.0
16099,6.0,-395.0,1943.0,1244.0,5.0,82.0,0.5,0.0
16100,8.0,-835.0,1443.0,1022.0,4.0,150.0,0.5,0.0
16101,10.0,-3093.0,1529.0,1335.0,5.0,154.0,0.5,0.0
16107,3.0,-709.0,1114.0,1020.0,3.0,80.0,0.5,1.0
16108,5.0,-4468.0,1350.0,1466.0,2.0,143.0,0.5,1.0
16110,4.0,-4541.0,1827.0,1026.0,5.0,143.0,0.5,0.0
16111,3.0,-2042.0,1755.0,961.0,4.0,120.0,0.5,0.0
16113,3.0,-4769.0,1562.0,888.0,2.0,148.0,0.5,1.0
16114,4.0,-2195.0,1928.0,1271.0,3.0,116.0,0.5,0.0
16115,4.0,-783.0,1761.0,518.0,4.0,102.0,0.5,0.0
16116,11.0,-778.0,1385.0,894.0,2.0,123.0,0.5,1.0
16119,3.0,-1095.0,1699.0,749.0,3.0,149.0,0.5,1.0
16122,8.0,-2711.0,1427.0,1250.0,2.0,159.0,0.5,1.0
16124,5.0,-3067.0,1539.0,1000.0,5.0,80.0,0.5,0.0
16125,9.0,-2631.0,1741.0,1078.0,4.0,81.0,0.5,0.0
16127,7.0,-2492.0,1418.0,787.0,4.0,152.0,0.5,0.0
16128,10.0,-2215.0,1526.0,816.0,5.0,148.0,0.5,0.0
16129,10.0,-4738.0,1417.0,1419.0,2.0,104.0,0.5,1.0
16130,4.0,-979.0,1361.0,1161.0,4.0,150.0,0.5,0.0
16131,5.0,-2694.0,1256.0,1354.0,2.0,101.0,0.5,1.0
16132,9.0,-1539.0,1189.0,714.0,3.0,156.0,0.5,0.0
16133,7.0,-4961.0,1301.0,904.0,5.0,82.0,0.5,0.0
16134,8.0,-2407.0,1379.0,702.0,3.0,104.0,0.5,0.0
16136,8.0,-3106.0,1643.0,1453.0,5.0,107.0,0.5,0.0
16137,3.0,-3934.0,1877.0,926.0,2.0,144.0,0.5,1.0
16138,8.0,-1103.0,1554.0,780.0,3.0,70.0,0.5,0.0
16139,8.0,-3051.0,1591.0,751.0,4.0,95.0,0.5,0.0
16140,9.0,-2638.0,1587.0,709.0,3.0,116.0,0.5,0.0
16142,6.0,-4707.0,1405.0,676.0,5.0,116.0,0.5,0.0
16143,10.0,-4513.0,1973.0,720.0,3.0,141.0,0.5,1.0
16144,9.0,-2333.0,1490.0,1245.0,4.0,97.0,0.5,0.0
16146,3.0,-124.0,1412.0,1030.0,3.0,141.0,0.5,1.0
16149,5.0,-3543.0,1732.0,1175.0,3.0,155.0,0.5,0.0
16152,4.0,-4668.0,1747.0,1396.0,5.0,88.0,0.5,0.0
16154,7.0,-701.0,1058.0,1184.0,3.0,60.0,0.5,0.0
16155,9.0,-2978.0,1750.0,1121.0,4.0,68.0,0.5,0.0
16158,4.0,-1181.0,1122.0,1122.0,4.0,107.0,0.5,0.0
16159,6.0,-317.0,1568.0,808.0,3.0,105.0,0.5,0.0
16160,7.0,-3869.0,1057.0,1461.0,5.0,153.0,0.5,1.0
16162,7.0,-141.0,1122.0,1109.0,2.0,132.0,0.5,1.0
16164,4.0,-4736.0,1618.0,1153.0,4.0,122.0,0.5,0.0
16167,8.0,-478.0,1523.0,879.0,2.0,125.0,0.5,1.0
16168,11.0,-2376.0,1003.0,1197.0,3.0,151.0,0.5,1.0
16169,10.0,-4691.0,1700.0,1168.0,4.0,121.0,0.5,0.0
16170,7.0,-4811.0,1208.0,661.0,5.0,125.0,0.5,0.0
16171,3.0,-4032.0,1707.0,590.0,4.0,82.0,0.5,0.0
16172,6.0,-4080.0,1679.0,613.0,3.0,65.0,0.5,1.0
16173,6.0,-3726.0,1183.0,1311.0,5.0,109.0,0.5,0.0
16175,4.0,-316.0,1827.0,673.0,5.0,139.0,0.5,0.0
16176,8.0,-250.0,1847.0,1390.0,2.0,133.0,0.5,1.0
16177,3.0,-1591.0,1026.0,1342.0,2.0,158.0,0.5,1.0
16178,9.0,-3958.0,1969.0,534.0,5.0,138.0,0.5,0.0
16179,7.0,-1643.0,1432.0,1265.0,3.0,151.0,0.5,0.0
16180,11.0,-3154.0,1521.0,805.0,2.0,117.0,0.5,1.0
16182,7.0,-1781.0,1213.0,1424.0,3.0,143.0,0.5,1.0
16184,8.0,-1753.0,1704.0,1147.0,2.0,102.0,0.5,1.0
16185,11.0,-2774.0,1210.0,1240.0,5.0,76.0,0.5,1.0
16186,3.0,-2484.0,1635.0,1024.0,2.0,92.0,0.5,1.0
16187,7.0,-2000.0,1374.0,1096.0,3.0,100.0,0.5,0.0
16190,6.0,-1448.0,1716.0,1157.0,4.0,89.0,0.5,0.0
16193,4.0,-314.0,1876.0,1022.0,4.0,110.0,0.5,0.0
16194,8.0,-4981.0,1733.0,510.0,3.0,81.0,0.5,0.0
16195,7.0,-4543.0,1757.0,1012.0,2.0,131.0,0.5,1.0
16196,6.0,-1034.0,1235.0,1091.0,3.0,82.0,0.5,1.0
16197,11.0,-1866.0,1449.0,1357.0,3.0,156.0,0.5,1.0
16198,11.0,-128.0,1649.0,1211.0,5.0,152.0,0.5,1.0
16200,5.0,-3677.0,1895.0,1012.0,2.0,95.0,0.5,1.0
16201,4.0,-549.0,1711.0,1377.0,4.0,99.0,0.5,0.0
16202,9.0,-2449.0,1394.0,588.0,2.0,110.0,0.5,1.0
16203,11.0,-3019.0,1780.0,791.0,4.0,141.0,0.5,0.0
16204,11.0,-2573.0,1484.0,592.0,3.0,130.0,0.5,1.0
16208,6.0,-983.0,1132.0,917.0,3.0,82.0,0.5,1.0
16209,10.0,-4596.0,1727.0,1182.0,4.0,77.0,0.5,0.0
16210,10.0,-2907.0,1580.0,699.0,4.0,143.0,0.5,0.0
16211,7.0,-1191.0,1324.0,1138.0,3.0,90.0,0.5,1.0
16214,3.0,-2387.0,1020.0,1337.0,4.0,116.0,0.5,0.0
16215,5.0,-1550.0,1816.0,997.0,3.0,117.0,0.5,0.0
16218,11.0,-4498.0,1664.0,1227.0,5.0,85.0,0.5,0.0
16219,7.0,-2503.0,1332.0,774.0,5.0,110.0,0.5,0.0
16220,7.0,-3769.0,1124.0,915.0,4.0,87.0,0.5,0.0
16221,4.0,-949.0,1883.0,850.0,2.0,87.0,0.5,1.0
16222,8.0,-2796.0,1864.0,1149.0,4.0,137.0,0.5,0.0
16224,9.0,-3937.0,1950.0,971.0,3.0,93.0,0.5,1.0
16227,8.0,-3675.0,1408.0,1102.0,3.0,106.0,0.5,0.0
16228,5.0,-751.0,1936.0,550.0,5.0,86.0,0.5,0.0
16229,6.0,-566.0,1256.0,536.0,5.0,107.0,0.5,0.0
16230,3.0,-1336.0,1930.0,704.0,3.0,102.0,0.5,0.0
16231,11.0,-2795.0,1356.0,1252.0,4.0,95.0,0.5,1.0
16232,7.0,-2859.0,1885.0,702.0,2.0,158.0,0.5,1.0
16233,6.0,-581.0,1806.0,1093.0,2.0,129.0,0.5,1.0
16235,9.0,-2304.0,1388.0,548.0,5.0,78.0,0.5,0.0
16237,8.0,-1951.0,1463.0,709.0,4.0,112.0,0.5,0.0
16238,4.0,-3594.0,1957.0,517.0,4.0,128.0,0.5,0.0
16239,3.0,-4082.0,1947.0,908.0,4.0,68.0,0.5,0.0
16241,5.0,-972.0,1612.0,1179.0,4.0,91.0,0.5,0.0
16242,9.0,-4413.0,1879.0,1254.0,4.0,62.0,0.5,0.0
16243,3.0,-2883.0,1256.0,730.0,5.0,113.0,0.5,0.0
16245,7.0,-1302.0,1540.0,846.0,5.0,126.0,0.5,0.0
16248,6.0,-3512.0,1328.0,1456.0,5.0,98.0,0.5,0.0
16249,4.0,-3014.0,1954.0,520.0,2.0,68.0,0.5,1.0
16250,11.0,-111.0,1905.0,1232.0,2.0,129.0,0.5,1.0
16251,11.0,-1101.0,1780.0,543.0,2.0,127.0,0.5,1.0
16252,10.0,-4360.0,1377.0,1240.0,5.0,67.0,0.5,0.0
16254,10.0,-2764.0,1766.0,848.0,5.0,132.0,0.5,0.0
16255,3.0,-1564.0,1406.0,1104.0,5.0,99.0,0.5,0.0
16256,4.0,-3422.0,1187.0,982.0,4.0,112.0,0.5,0.0
16257,9.0,-2866.0,1320.0,938.0,4.0,114.0,0.5,0.0
16259,7.0,-2088.0,1519.0,1402.0,4.0,109.0,0.5,0.0
16260,6.0,-1196.0,1300.0,1284.0,2.0,133.0,0.5,1.0
16261,3.0,-4675.0,1782.0,1129.0,2.0,159.0,0.5,1.0
16263,8.0,-2246.0,1929.0,983.0,2.0,147.0,0.5,1.0
16264,6.0,-1692.0,1433.0,959.0,2.0,149.0,0.5,1.0
16266,4.0,-980.0,1978.0,1387.0,5.0,119.0,0.5,0.0
16269,4.0,-2903.0,1273.0,878.0,3.0,63.0,0.5,1.0
16272,6.0,-4504.0,1012.0,1134.0,5.0,134.0,0.5,0.0
16273,8.0,-305.0,1998.0,1000.0,4.0,103.0,0.5,0.0
16274,10.0,-2786.0,1036.0,924.0,2.0,77.0,0.5,1.0
16276,10.0,-822.0,1689.0,1279.0,5.0,98.0,0.5,0.0
16279,8.0,-617.0,1698.0,853.0,5.0,159.0,0.5,0.0
16280,9.0,-2607.0,1672.0,1036.0,3.0,81.0,0.5,0.0
16282,8.0,-1742.0,1814.0,1361.0,2.0,145.0,0.5,1.0
16283,6.0,-2782.0,1436.0,1072.0,5.0,84.0,0.5,0.0
16284,5.0,-1147.0,1754.0,701.0,2.0,143.0,0.5,1.0
16285,7.0,-916.0,1558.0,1180.0,2.0,116.0,0.5,1.0
16286,7.0,-928.0,1355.0,1227.0,3.0,101.0,0.5,1.0
16288,11.0,-4432.0,1274.0,1052.0,4.0,125.0,0.5,1.0
16289,9.0,-2326.0,1435.0,1412.0,5.0,77.0,0.5,0.0
16290,10.0,-291.0,1779.0,1047.0,5.0,102.0,0.5,0.0
16291,10.0,-4315.0,1222.0,1468.0,3.0,150.0,0.5,1.0
16293,4.0,-3721.0,1528.0,1333.0,3.0,68.0,0.5,1.0
16294,7.0,-3002.0,1203.0,1308.0,5.0,61.0,0.5,0.0
16295,9.0,-1534.0,1063.0,581.0,3.0,94.0,0.5,0.0
16296,7.0,-3404.0,1605.0,1381.0,3.0,95.0,0.5,0.0
16297,8.0,-3129.0,1184.0,558.0,3.0,62.0,0.5,1.0
16298,4.0,-3737.0,1829.0,1016.0,3.0,114.0,0.5,1.0
16299,7.0,-640.0,1472.0,585.0,3.0,114.0,0.5,1.0
16301,7.0,-3208.0,1937.0,1087.0,4.0,79.0,0.5,0.0
16302,5.0,-2908.0,1157.0,1352.0,3.0,68.0,0.5,0.0
16303,6.0,-3057.0,1848.0,917.0,5.0,108.0,0.5,0.0
16305,8.0,-3572.0,1743.0,1098.0,2.0,138.0,0.5,1.0
16306,11.0,-512.0,1014.0,1255.0,3.0,101.0,0.5,0.0
16307,8.0,-2250.0,1268.0,819.0,4.0,139.0,0.5,0.0
16308,11.0,-3370.0,1520.0,1336.0,3.0,129.0,0.5,1.0
16310,8.0,-3566.0,1418.0,1025.0,3.0,146.0,0.5,1.0
