,N,F0,m,d_ms,d0,v0,prob,collision
649,11.0,-1000.0,973.0,1242.0,5.0,154.0,0.5,0.0
650,11.0,-3233.0,530.0,1349.0,3.0,130.0,0.5,1.0
656,6.0,-2350.0,544.0,774.0,5.0,90.0,0.5,0.0
664,11.0,-781.0,735.0,537.0,5.0,94.0,0.5,0.0
668,7.0,-895.0,713.0,778.0,3.0,75.0,0.5,1.0
678,9.0,-2698.0,875.0,1284.0,4.0,60.0,0.5,1.0
679,5.0,-3636.0,647.0,1098.0,2.0,63.0,0.5,1.0
680,7.0,-3344.0,990.0,1263.0,3.0,83.0,0.5,0.0
681,7.0,-4273.0,581.0,1390.0,4.0,99.0,0.5,1.0
684,6.0,-3354.0,978.0,1256.0,5.0,107.0,0.5,0.0
685,9.0,-3731.0,652.0,566.0,3.0,144.0,0.5,1.0
688,8.0,-910.0,560.0,1388.0,3.0,147.0,0.5,1.0
692,3.0,-1408.0,666.0,509.0,3.0,98.0,0.5,0.0
695,9.0,-2996.0,643.0,984.0,2.0,78.0,0.5,1.0
696,6.0,-2606.0,909.0,1348.0,3.0,73.0,0.5,0.0
703,6.0,-1916.0,983.0,503.0,5.0,110.0,0.5,0.0
704,9.0,-2390.0,619.0,737.0,2.0,115.0,0.5,1.0
705,9.0,-2821.0,873.0,719.0,5.0,106.0,0.5,0.0
706,7.0,-480.0,650.0,507.0,2.0,96.0,0.5,1.0
707,4.0,-628.0,932.0,1442.0,3.0,128.0,0.5,0.0
709,5.0,-4040.0,665.0,1376.0,5.0,100.0,0.5,1.0
713,7.0,-4637.0,698.0,671.0,5.0,67.0,0.5,0.0
717,9.0,-1687.0,738.0,1132.0,2.0,103.0,0.5,1.0
718,9.0,-1380.0,918.0,516.0,3.0,103.0,0.5,1.0
720,3.0,-4449.0,504.0,1128.0,5.0,67.0,0.5,0.0
723,11.0,-2405.0,547.0,810.0,2.0,69.0,0.5,1.0
724,3.0,-1572.0,904.0,1358.0,4.0,144.0,0.5,0.0
730,4.0,-2981.0,539.0,819.0,2.0,67.0,0.5,1.0
735,10.0,-3969.0,521.0,859.0,4.0,65.0,0.5,1.0
739,4.0,-4319.0,856.0,902.0,2.0,80.0,0.5,1.0
740,6.0,-3517.0,599.0,1431.0,2.0,143.0,0.5,1.0
744,10.0,-3363.0,612.0,1441.0,4.0,126.0,0.5,1.0
746,3.0,-4279.0,659.0,690.0,4.0,150.0,0.5,0.0
748,11.0,-4028.0,617.0,875.0,2.0,62.0,0.5,1.0
753,9.0,-782.0,992.0,632.0,3.0,124.0,0.5,1.0
757,6.0,-2220.0,783.0,663.0,4.0,83.0,0.5,0.0
760,3.0,-1177.0,777.0,747.0,4.0,85.0,0.5,0.0
761,8.0,-692.0,971.0,867.0,3.0,118.0,0.5,1.0
764,5.0,-3778.0,656.0,989.0,2.0,150.0,0.5,1.0
771,3.0,-2813.0,621.0,1193.0,2.0,87.0,0.5,1.0
774,7.0,-1194.0,932.0,1035.0,3.0,156.0,0.5,1.0
775,7.0,-623.0,639.0,1470.0,2.0,97.0,0.5,1.0
777,5.0,-3277.0,845.0,507.0,2.0,152.0,0.5,1.0
783,3.0,-1807.0,566.0,881.0,4.0,158.0,0.5,0.0
784,11.0,-4377.0,616.0,721.0,4.0,111.0,0.5,1.0
788,3.0,-2909.0,867.0,1385.0,3.0,73.0,0.5,0.0
796,11.0,-2486.0,534.0,1044.0,2.0,101.0,0.5,1.0
797,5.0,-3292.0,765.0,778.0,3.0,95.0,0.5,0.0
799,4.0,-891.0,804.0,1222.0,3.0,82.0,0.5,0.0
803,7.0,-1850.0,596.0,790.0,3.0,94.0,0.5,0.0
809,6.0,-2470.0,968.0,1379.0,2.0,100.0,0.5,1.0
810,5.0,-4477.0,942.0,1211.0,5.0,82.0,0.5,0.0
811,7.0,-4995.0,783.0,1014.0,3.0,154.0,0.5,1.0
812,10.0,-3426.0,864.0,928.0,3.0,74.0,0.5,1.0
816,11.0,-1111.0,746.0,896.0,4.0,159.0,0.5,0.0
818,4.0,-2456.0,786.0,1250.0,4.0,69.0,0.5,0.0
820,8.0,-2405.0,815.0,555.0,3.0,131.0,0.5,0.0
821,9.0,-1944.0,909.0,927.0,4.0,158.0,0.5,0.0
824,7.0,-2966.0,744.0,962.0,3.0,64.0,0.5,1.0
826,11.0,-989.0,758.0,1365.0,4.0,106.0,0.5,1.0
827,7.0,-2520.0,727.0,953.0,4.0,150.0,0.5,0.0
828,5.0,-632.0,848.0,822.0,4.0,147.0,0.5,1.0
830,7.0,-3645.0,718.0,1256.0,2.0,76.0,0.5,1.0
833,8.0,-2266.0,541.0,1479.0,2.0,110.0,0.5,1.0
835,4.0,-1189.0,667.0,1332.0,2.0,78.0,0.5,1.0
837,7.0,-4063.0,744.0,990.0,4.0,64.0,0.5,1.0
840,7.0,-4527.0,590.0,1498.0,3.0,103.0,0.5,1.0
841,7.0,-1312.0,726.0,849.0,5.0,79.0,0.5,0.0
844,8.0,-1922.0,727.0,647.0,5.0,145.0,0.5,0.0
852,5.0,-386.0,545.0,768.0,4.0,130.0,0.5,1.0
853,8.0,-3517.0,597.0,1135.0,5.0,80.0,0.5,1.0
854,8.0,-2761.0,823.0,1270.0,5.0,158.0,0.5,1.0
856,7.0,-3443.0,992.0,1153.0,4.0,71.0,0.5,0.0
859,9.0,-3440.0,646.0,1497.0,4.0,136.0,0.5,1.0
868,10.0,-2573.0,544.0,1279.0,3.0,156.0,0.5,1.0
870,3.0,-2600.0,718.0,1098.0,3.0,121.0,0.5,0.0
873,5.0,-3189.0,834.0,1459.0,2.0,110.0,0.5,1.0
874,9.0,-1764.0,880.0,1374.0,3.0,108.0,0.5,1.0
875,5.0,-4945.0,900.0,1198.0,5.0,63.0,0.5,0.0
876,10.0,-576.0,563.0,1466.0,5.0,70.0,0.5,0.0
880,8.0,-1178.0,666.0,873.0,2.0,116.0,0.5,1.0
886,10.0,-760.0,601.0,615.0,5.0,135.0,0.5,0.0
887,9.0,-1280.0,906.0,1051.0,4.0,132.0,0.5,0.0
902,10.0,-1889.0,753.0,1491.0,5.0,99.0,0.5,1.0
903,5.0,-2865.0,632.0,858.0,5.0,79.0,0.5,0.0
905,10.0,-4543.0,885.0,727.0,3.0,150.0,0.5,1.0
907,9.0,-399.0,802.0,1344.0,3.0,71.0,0.5,1.0
908,5.0,-2524.0,899.0,891.0,5.0,89.0,0.5,0.0
909,8.0,-2249.0,674.0,982.0,3.0,85.0,0.5,1.0
910,7.0,-3863.0,641.0,1290.0,3.0,113.0,0.5,1.0
915,8.0,-1896.0,681.0,859.0,3.0,96.0,0.5,0.0
916,8.0,-4731.0,691.0,728.0,4.0,77.0,0.5,1.0
917,3.0,-3853.0,898.0,1026.0,5.0,97.0,0.5,0.0
918,10.0,-2184.0,924.0,1431.0,3.0,124.0,0.5,1.0
919,11.0,-3746.0,706.0,1097.0,3.0,71.0,0.5,1.0
921,11.0,-3364.0,924.0,1197.0,2.0,128.0,0.5,1.0
922,9.0,-2349.0,825.0,1158.0,3.0,86.0,0.5,1.0
934,9.0,-2372.0,620.0,1368.0,5.0,69.0,0.5,1.0
935,8.0,-498.0,649.0,1376.0,4.0,151.0,0.5,1.0
937,3.0,-245.0,738.0,558.0,3.0,149.0,0.5,1.0
942,9.0,-391.0,899.0,609.0,5.0,119.0,0.5,0.0
943,4.0,-3931.0,652.0,670.0,2.0,63.0,0.5,1.0
945,3.0,-1223.0,512.0,987.0,3.0,84.0,0.5,0.0
949,10.0,-2197.0,822.0,539.0,4.0,133.0,0.5,0.0
950,4.0,-2080.0,699.0,1048.0,3.0,108.0,0.5,1.0
952,9.0,-2662.0,779.0,609.0,5.0,145.0,0.5,0.0
954,5.0,-4930.0,568.0,1107.0,2.0,130.0,0.5,1.0
955,5.0,-4473.0,672.0,1468.0,3.0,101.0,0.5,1.0
958,5.0,-3435.0,503.0,753.0,3.0,69.0,0.5,1.0
960,8.0,-3471.0,655.0,901.0,2.0,127.0,0.5,1.0
962,8.0,-2981.0,898.0,1190.0,4.0,134.0,0.5,1.0
963,11.0,-567.0,554.0,1024.0,3.0,101.0,0.5,1.0
965,5.0,-1430.0,778.0,767.0,2.0,99.0,0.5,1.0
966,3.0,-2964.0,545.0,1364.0,3.0,60.0,0.5,1.0
968,4.0,-4471.0,633.0,1330.0,3.0,100.0,0.5,1.0
970,5.0,-3051.0,834.0,1476.0,5.0,135.0,0.5,0.0
973,7.0,-2039.0,505.0,949.0,5.0,145.0,0.5,0.0
975,10.0,-773.0,982.0,1071.0,4.0,106.0,0.5,0.0
977,9.0,-2679.0,816.0,940.0,5.0,75.0,0.5,0.0
985,8.0,-2420.0,921.0,507.0,5.0,80.0,0.5,0.0
986,3.0,-2261.0,918.0,1448.0,4.0,99.0,0.5,0.0
988,11.0,-3046.0,727.0,873.0,4.0,114.0,0.5,1.0
989,11.0,-2634.0,707.0,767.0,2.0,72.0,0.5,1.0
990,10.0,-1822.0,864.0,626.0,3.0,117.0,0.5,0.0
993,5.0,-1603.0,552.0,770.0,5.0,93.0,0.5,0.0
994,10.0,-4121.0,626.0,928.0,4.0,153.0,0.5,1.0
995,10.0,-2050.0,931.0,1233.0,3.0,159.0,0.5,1.0
996,11.0,-4505.0,906.0,1152.0,2.0,155.0,0.5,1.0
1000,11.0,-988.0,564.0,1310.0,2.0,132.0,0.5,1.0
1001,5.0,-4879.0,744.0,1361.0,3.0,108.0,0.5,1.0
1003,5.0,-2936.0,592.0,669.0,5.0,76.0,0.5,0.0
1004,8.0,-3779.0,862.0,1292.0,2.0,147.0,0.5,1.0
1006,3.0,-4956.0,719.0,1043.0,3.0,105.0,0.5,0.0
1007,7.0,-680.0,834.0,529.0,4.0,115.0,0.5,0.0
1008,8.0,-751.0,748.0,1362.0,5.0,137.0,0.5,0.0
1017,10.0,-4952.0,821.0,1008.0,3.0,80.0,0.5,1.0
1023,10.0,-1935.0,914.0,640.0,2.0,82.0,0.5,1.0
1024,11.0,-4800.0,885.0,549.0,2.0,84.0,0.5,1.0
1040,4.0,-1390.0,897.0,996.0,2.0,127.0,0.5,1.0
1041,3.0,-921.0,760.0,1123.0,2.0,99.0,0.5,1.0
1043,7.0,-3485.0,602.0,1274.0,4.0,159.0,0.5,1.0
1044,5.0,-4773.0,944.0,757.0,2.0,129.0,0.5,1.0
1045,3.0,-1467.0,968.0,1282.0,2.0,68.0,0.5,1.0
1046,7.0,-2285.0,759.0,640.0,2.0,157.0,0.5,1.0
1048,5.0,-4565.0,984.0,1397.0,5.0,66.0,0.5,0.0
1049,11.0,-2941.0,631.0,504.0,5.0,98.0,0.5,0.0
1050,4.0,-293.0,507.0,798.0,5.0,145.0,0.5,1.0
1052,8.0,-4934.0,591.0,1316.0,2.0,115.0,0.5,1.0
1056,9.0,-3572.0,609.0,1335.0,3.0,64.0,0.5,1.0
1057,8.0,-964.0,546.0,546.0,5.0,141.0,0.5,0.0
1064,7.0,-3370.0,535.0,998.0,4.0,65.0,0.5,1.0
1066,11.0,-515.0,942.0,1494.0,4.0,149.0,0.5,1.0
1070,7.0,-4028.0,769.0,1223.0,5.0,93.0,0.5,1.0
1072,9.0,-4370.0,503.0,1266.0,3.0,99.0,0.5,1.0
1076,8.0,-2706.0,501.0,1045.0,5.0,62.0,0.5,1.0
1079,4.0,-859.0,718.0,1433.0,5.0,129.0,0.5,0.0
1082,5.0,-1960.0,991.0,957.0,3.0,85.0,0.5,1.0
1086,4.0,-2006.0,887.0,854.0,5.0,151.0,0.5,0.0
1088,11.0,-4183.0,572.0,651.0,2.0,70.0,0.5,1.0
1089,3.0,-423.0,725.0,1057.0,3.0,95.0,0.5,1.0
1090,4.0,-3382.0,696.0,1070.0,4.0,62.0,0.5,0.0
1093,9.0,-587.0,533.0,1237.0,4.0,149.0,0.5,1.0
1094,6.0,-1571.0,581.0,1314.0,5.0,154.0,0.5,0.0
1095,10.0,-4550.0,634.0,635.0,4.0,111.0,0.5,1.0
1098,11.0,-641.0,792.0,751.0,2.0,117.0,0.5,1.0
1101,5.0,-4649.0,704.0,1112.0,2.0,84.0,0.5,1.0
1106,7.0,-2458.0,823.0,1213.0,4.0,137.0,0.5,0.0
1110,4.0,-2648.0,910.0,1428.0,4.0,63.0,0.5,0.0
1117,11.0,-1851.0,576.0,648.0,5.0,146.0,0.5,0.0
1118,7.0,-3715.0,893.0,937.0,4.0,136.0,0.5,0.0
1119,8.0,-2924.0,537.0,1252.0,5.0,148.0,0.5,1.0
1125,6.0,-4979.0,763.0,911.0,2.0,151.0,0.5,1.0
1126,7.0,-2025.0,953.0,1361.0,3.0,105.0,0.5,0.0
1128,6.0,-2753.0,531.0,893.0,4.0,117.0,0.5,0.0
1130,5.0,-1548.0,750.0,557.0,3.0,81.0,0.5,0.0
1133,10.0,-221.0,870.0,646.0,5.0,78.0,0.5,0.0
1134,7.0,-3090.0,616.0,760.0,2.0,124.0,0.5,1.0
1139,3.0,-1836.0,551.0,1280.0,3.0,110.0,0.5,0.0
1140,3.0,-2434.0,707.0,756.0,4.0,119.0,0.5,0.0
1141,11.0,-2645.0,786.0,1006.0,3.0,141.0,0.5,1.0
1142,3.0,-3634.0,874.0,915.0,3.0,104.0,0.5,0.0
1149,9.0,-4709.0,821.0,1370.0,4.0,130.0,0.5,1.0
1150,6.0,-1925.0,972.0,868.0,2.0,113.0,0.5,1.0
1152,6.0,-4332.0,986.0,1290.0,2.0,93.0,0.5,1.0
1153,4.0,-4107.0,569.0,596.0,2.0,138.0,0.5,1.0
1159,6.0,-391.0,647.0,640.0,2.0,108.0,0.5,1.0
1161,5.0,-1149.0,885.0,1424.0,4.0,149.0,0.5,0.0
1163,3.0,-4571.0,581.0,641.0,3.0,83.0,0.5,0.0
1164,11.0,-2088.0,604.0,937.0,4.0,143.0,0.5,1.0
1167,9.0,-2985.0,564.0,1043.0,3.0,137.0,0.5,1.0
1171,9.0,-777.0,954.0,556.0,2.0,140.0,0.5,1.0
1172,3.0,-3631.0,659.0,1226.0,4.0,72.0,0.5,0.0
1174,6.0,-1743.0,532.0,967.0,3.0,97.0,0.5,1.0
1178,4.0,-4591.0,642.0,1163.0,4.0,83.0,0.5,1.0
1179,6.0,-2804.0,783.0,509.0,4.0,143.0,0.5,0.0
1181,6.0,-3555.0,732.0,1004.0,4.0,144.0,0.5,0.0
1182,4.0,-688.0,561.0,1411.0,5.0,90.0,0.5,0.0
1184,7.0,-1519.0,631.0,1261.0,4.0,91.0,0.5,0.0
1187,7.0,-3262.0,675.0,852.0,2.0,74.0,0.5,1.0
1191,6.0,-1999.0,830.0,1159.0,4.0,76.0,0.5,0.0
1193,8.0,-902.0,937.0,1199.0,5.0,104.0,0.5,0.0
1194,11.0,-3071.0,913.0,1132.0,4.0,149.0,0.5,1.0
1200,8.0,-4415.0,854.0,1442.0,5.0,137.0,0.5,1.0
1201,7.0,-701.0,915.0,1365.0,3.0,61.0,0.5,0.0
1205,11.0,-2382.0,559.0,1214.0,3.0,102.0,0.5,1.0
1206,11.0,-4773.0,915.0,1132.0,4.0,146.0,0.5,1.0
1207,9.0,-4891.0,624.0,834.0,4.0,111.0,0.5,1.0
1208,10.0,-4563.0,565.0,924.0,4.0,113.0,0.5,1.0
1212,8.0,-1231.0,842.0,716.0,3.0,104.0,0.5,0.0
1214,8.0,-3599.0,572.0,705.0,2.0,129.0,0.5,1.0
1216,6.0,-1560.0,763.0,1415.0,2.0,81.0,0.5,1.0
1219,3.0,-2050.0,614.0,540.0,5.0,152.0,0.5,0.0
1224,3.0,-3952.0,520.0,575.0,2.0,116.0,0.5,1.0
1225,11.0,-2884.0,695.0,1302.0,5.0,99.0,0.5,1.0
1233,5.0,-1199.0,897.0,626.0,2.0,148.0,0.5,1.0
1237,6.0,-3764.0,974.0,753.0,4.0,121.0,0.5,0.0
1238,7.0,-4039.0,670.0,919.0,2.0,111.0,0.5,1.0
1241,9.0,-1555.0,558.0,1357.0,2.0,113.0,0.5,1.0
1254,7.0,-2824.0,935.0,1429.0,2.0,118.0,0.5,1.0
1260,9.0,-4001.0,598.0,1338.0,4.0,99.0,0.5,1.0
1261,8.0,-469.0,534.0,1157.0,3.0,146.0,0.5,1.0
1266,10.0,-580.0,812.0,1014.0,5.0,119.0,0.5,0.0
1267,3.0,-4374.0,898.0,708.0,5.0,115.0,0.5,0.0
1268,7.0,-3539.0,699.0,1271.0,2.0,140.0,0.5,1.0
1269,6.0,-566.0,962.0,619.0,4.0,91.0,0.5,0.0
1272,10.0,-2159.0,774.0,1246.0,3.0,71.0,0.5,1.0
1275,5.0,-221.0,682.0,687.0,3.0,75.0,0.5,1.0
1276,9.0,-4920.0,911.0,1332.0,5.0,133.0,0.5,1.0
1278,8.0,-4847.0,521.0,879.0,3.0,109.0,0.5,1.0
1280,9.0,-2646.0,586.0,1311.0,3.0,157.0,0.5,1.0
1281,7.0,-714.0,876.0,1462.0,5.0,77.0,0.5,0.0
1282,8.0,-4255.0,585.0,1214.0,5.0,153.0,0.5,1.0
1298,3.0,-1124.0,654.0,1400.0,2.0,153.0,0.5,1.0
1300,3.0,-268.0,987.0,614.0,4.0,159.0,0.5,1.0
1305,11.0,-4167.0,839.0,1484.0,4.0,128.0,0.5,1.0
1311,4.0,-4185.0,666.0,1165.0,4.0,131.0,0.5,0.0
1313,3.0,-2991.0,803.0,851.0,5.0,140.0,0.5,0.0
1315,5.0,-2636.0,865.0,1070.0,5.0,93.0,0.5,0.0
1316,5.0,-1821.0,683.0,664.0,5.0,136.0,0.5,0.0
1318,4.0,-4974.0,544.0,612.0,2.0,158.0,0.5,1.0
1320,8.0,-1138.0,963.0,1049.0,3.0,157.0,0.5,1.0
1322,8.0,-1143.0,543.0,1126.0,3.0,112.0,0.5,1.0
1326,7.0,-1986.0,914.0,579.0,5.0,126.0,0.5,0.0
1327,6.0,-3090.0,995.0,1308.0,2.0,73.0,0.5,1.0
1328,4.0,-4965.0,514.0,1100.0,2.0,105.0,0.5,1.0
1330,3.0,-959.0,889.0,765.0,5.0,129.0,0.5,0.0
1334,9.0,-1887.0,983.0,1242.0,3.0,93.0,0.5,0.0
1335,4.0,-464.0,597.0,998.0,5.0,154.0,0.5,1.0
1339,9.0,-4372.0,523.0,707.0,3.0,93.0,0.5,1.0
1342,3.0,-3450.0,976.0,626.0,5.0,66.0,0.5,0.0
1344,7.0,-3702.0,700.0,1466.0,3.0,134.0,0.5,1.0
1348,10.0,-1269.0,911.0,1161.0,5.0,65.0,0.5,0.0
1349,5.0,-1296.0,765.0,1238.0,2.0,138.0,0.5,1.0
1350,10.0,-1890.0,936.0,816.0,3.0,124.0,0.5,0.0
1353,6.0,-3882.0,897.0,1059.0,5.0,68.0,0.5,0.0
1361,6.0,-4259.0,790.0,1102.0,5.0,140.0,0.5,1.0
1365,9.0,-1504.0,837.0,1006.0,4.0,78.0,0.5,0.0
1367,9.0,-267.0,730.0,821.0,4.0,157.0,0.5,1.0
1370,9.0,-4197.0,939.0,592.0,5.0,138.0,0.5,0.0
1372,11.0,-4279.0,872.0,1375.0,3.0,129.0,0.5,1.0
1380,5.0,-257.0,782.0,1210.0,3.0,129.0,0.5,1.0
1381,4.0,-782.0,948.0,1365.0,3.0,89.0,0.5,0.0
1383,3.0,-467.0,887.0,1094.0,3.0,98.0,0.5,0.0
1384,5.0,-3253.0,970.0,833.0,5.0,122.0,0.5,0.0
1388,11.0,-4242.0,792.0,841.0,4.0,109.0,0.5,1.0
1391,10.0,-1438.0,665.0,568.0,4.0,151.0,0.5,0.0
1395,9.0,-4007.0,638.0,510.0,5.0,83.0,0.5,0.0
1409,11.0,-2369.0,839.0,516.0,3.0,80.0,0.5,1.0
1420,6.0,-1269.0,860.0,1385.0,3.0,66.0,0.5,1.0
1422,8.0,-3644.0,828.0,643.0,2.0,69.0,0.5,1.0
1424,8.0,-366.0,610.0,945.0,5.0,82.0,0.5,0.0
1425,7.0,-3790.0,957.0,851.0,4.0,91.0,0.5,0.0
1430,9.0,-4855.0,638.0,1210.0,2.0,144.0,0.5,1.0
1433,5.0,-297.0,922.0,920.0,5.0,134.0,0.5,1.0
1436,11.0,-1083.0,687.0,1081.0,4.0,97.0,0.5,1.0
1441,10.0,-585.0,813.0,509.0,3.0,95.0,0.5,1.0
1443,11.0,-1770.0,862.0,1181.0,4.0,113.0,0.5,1.0
1445,6.0,-4376.0,608.0,796.0,2.0,87.0,0.5,1.0
1447,5.0,-450.0,930.0,1230.0,5.0,114.0,0.5,0.0
1448,10.0,-3368.0,812.0,1191.0,5.0,144.0,0.5,1.0
1450,6.0,-1230.0,550.0,595.0,3.0,143.0,0.5,1.0
1453,11.0,-1518.0,587.0,725.0,2.0,93.0,0.5,1.0
1455,10.0,-3347.0,613.0,1042.0,3.0,80.0,0.5,1.0
1459,10.0,-4563.0,667.0,1344.0,4.0,148.0,0.5,1.0
1461,9.0,-2325.0,725.0,1030.0,2.0,94.0,0.5,1.0
1462,6.0,-3099.0,692.0,921.0,4.0,142.0,0.5,0.0
1465,9.0,-3204.0,963.0,592.0,5.0,94.0,0.5,0.0
1469,8.0,-2271.0,986.0,1424.0,2.0,129.0,0.5,1.0
1485,6.0,-4214.0,509.0,857.0,2.0,99.0,0.5,1.0
1490,9.0,-289.0,595.0,616.0,4.0,143.0,0.5,1.0
1495,6.0,-2278.0,584.0,1196.0,3.0,156.0,0.5,1.0
1498,3.0,-4373.0,634.0,966.0,5.0,139.0,0.5,0.0
1500,8.0,-4628.0,527.0,1033.0,3.0,105.0,0.5,1.0
1504,3.0,-1224.0,632.0,1253.0,2.0,104.0,0.5,1.0
1507,6.0,-1740.0,754.0,850.0,4.0,115.0,0.5,0.0
1511,11.0,-2339.0,912.0,753.0,3.0,69.0,0.5,0.0
1514,4.0,-3950.0,623.0,788.0,5.0,88.0,0.5,0.0
1516,10.0,-2859.0,682.0,1402.0,4.0,131.0,0.5,1.0
1517,7.0,-112.0,525.0,1091.0,2.0,124.0,0.5,1.0
1520,6.0,-4393.0,596.0,1352.0,2.0,152.0,0.5,1.0
1527,11.0,-1265.0,862.0,1218.0,2.0,153.0,0.5,1.0
1530,11.0,-1316.0,739.0,677.0,4.0,128.0,0.5,0.0
1531,6.0,-3363.0,670.0,781.0,3.0,139.0,0.5,1.0
1532,7.0,-4260.0,986.0,992.0,5.0,101.0,0.5,0.0
1533,8.0,-2000.0,501.0,959.0,5.0,134.0,0.5,1.0
1534,6.0,-2608.0,540.0,1148.0,3.0,95.0,0.5,1.0
1537,8.0,-2112.0,817.0,1370.0,3.0,148.0,0.5,1.0
1539,7.0,-3653.0,708.0,1287.0,5.0,152.0,0.5,1.0
1540,11.0,-4686.0,861.0,960.0,5.0,85.0,0.5,1.0
1541,7.0,-3992.0,699.0,1167.0,5.0,91.0,0.5,1.0
1543,9.0,-874.0,603.0,1462.0,2.0,61.0,0.5,1.0
1544,3.0,-2042.0,615.0,672.0,5.0,66.0,0.5,0.0
1547,5.0,-3728.0,973.0,1174.0,3.0,106.0,0.5,0.0
1548,7.0,-4547.0,664.0,675.0,2.0,70.0,0.5,1.0
1554,10.0,-3803.0,645.0,959.0,3.0,78.0,0.5,1.0
1555,11.0,-880.0,520.0,678.0,2.0,133.0,0.5,1.0
1557,8.0,-4154.0,711.0,871.0,5.0,120.0,0.5,1.0
1561,9.0,-2323.0,744.0,1430.0,3.0,71.0,0.5,1.0
1562,6.0,-1354.0,846.0,1093.0,5.0,107.0,0.5,0.0
1565,6.0,-1246.0,853.0,1092.0,5.0,93.0,0.5,0.0
1569,4.0,-4103.0,597.0,1381.0,5.0,149.0,0.5,0.0
1572,9.0,-4437.0,577.0,715.0,4.0,88.0,0.5,1.0
1574,4.0,-381.0,984.0,953.0,5.0,155.0,0.5,1.0
1575,4.0,-3050.0,970.0,777.0,2.0,69.0,0.5,1.0
1576,4.0,-3104.0,864.0,746.0,4.0,67.0,0.5,0.0
1577,10.0,-1267.0,668.0,1064.0,3.0,81.0,0.5,1.0
1595,7.0,-123.0,688.0,883.0,3.0,159.0,0.5,1.0
1601,9.0,-2201.0,838.0,890.0,2.0,92.0,0.5,1.0
1604,9.0,-2216.0,649.0,679.0,5.0,94.0,0.5,0.0
1609,6.0,-4105.0,529.0,976.0,2.0,79.0,0.5,1.0
1613,6.0,-4790.0,683.0,1412.0,3.0,153.0,0.5,1.0
1615,11.0,-3544.0,595.0,702.0,4.0,140.0,0.5,1.0
1620,7.0,-2294.0,988.0,1241.0,3.0,71.0,0.5,0.0
1622,5.0,-2588.0,951.0,1042.0,3.0,146.0,0.5,0.0
1623,8.0,-111.0,500.0,1251.0,5.0,115.0,0.5,1.0
1624,10.0,-3017.0,711.0,1113.0,2.0,108.0,0.5,1.0
1640,6.0,-3020.0,843.0,583.0,5.0,119.0,0.5,0.0
1643,10.0,-322.0,623.0,1179.0,5.0,115.0,0.5,1.0
1647,7.0,-946.0,580.0,1088.0,5.0,143.0,0.5,0.0
1649,3.0,-995.0,816.0,854.0,5.0,118.0,0.5,0.0
1654,7.0,-389.0,941.0,768.0,2.0,138.0,0.5,1.0
1657,11.0,-4464.0,509.0,592.0,2.0,100.0,0.5,1.0
1658,5.0,-368.0,601.0,1364.0,2.0,84.0,0.5,1.0
1659,8.0,-2242.0,568.0,875.0,5.0,90.0,0.5,0.0
1661,11.0,-3984.0,568.0,714.0,3.0,63.0,0.5,1.0
1662,9.0,-1731.0,940.0,912.0,5.0,114.0,0.5,0.0
1663,9.0,-1728.0,557.0,1016.0,3.0,150.0,0.5,1.0
1665,7.0,-801.0,977.0,1269.0,2.0,70.0,0.5,1.0
1670,6.0,-2179.0,888.0,611.0,5.0,88.0,0.5,0.0
1672,6.0,-1731.0,626.0,1252.0,3.0,142.0,0.5,1.0
1676,11.0,-859.0,850.0,1370.0,2.0,149.0,0.5,1.0
1680,4.0,-3999.0,531.0,1020.0,5.0,93.0,0.5,0.0
1681,7.0,-1916.0,784.0,1279.0,3.0,68.0,0.5,1.0
1682,7.0,-4385.0,866.0,777.0,3.0,87.0,0.5,0.0
1683,7.0,-1008.0,992.0,959.0,5.0,77.0,0.5,0.0
1691,5.0,-1699.0,822.0,865.0,3.0,135.0,0.5,1.0
1693,3.0,-2190.0,664.0,677.0,3.0,153.0,0.5,1.0
1704,10.0,-762.0,781.0,618.0,4.0,114.0,0.5,0.0
1706,8.0,-306.0,560.0,1109.0,3.0,140.0,0.5,1.0
1708,7.0,-1525.0,918.0,753.0,5.0,75.0,0.5,0.0
1711,9.0,-4019.0,865.0,1036.0,2.0,147.0,0.5,1.0
1715,3.0,-3464.0,579.0,734.0,3.0,110.0,0.5,1.0
1716,8.0,-1889.0,955.0,518.0,4.0,146.0,0.5,0.0
1717,8.0,-4352.0,586.0,1000.0,5.0,142.0,0.5,1.0
1718,5.0,-4297.0,928.0,567.0,4.0,130.0,0.5,0.0
1719,5.0,-4909.0,852.0,509.0,4.0,92.0,0.5,0.0
1720,9.0,-2766.0,747.0,1360.0,4.0,106.0,0.5,1.0
1722,7.0,-1840.0,940.0,615.0,3.0,105.0,0.5,1.0
1723,8.0,-1875.0,974.0,1084.0,3.0,118.0,0.5,1.0
1725,5.0,-979.0,856.0,946.0,3.0,67.0,0.5,0.0
1726,9.0,-4911.0,795.0,525.0,4.0,90.0,0.5,0.0
1728,10.0,-459.0,814.0,1062.0,3.0,97.0,0.5,0.0
1733,6.0,-3866.0,650.0,1326.0,4.0,71.0,0.5,1.0
1738,11.0,-2769.0,853.0,1211.0,4.0,104.0,0.5,1.0
1746,7.0,-1108.0,647.0,540.0,5.0,75.0,0.5,0.0
1747,5.0,-2565.0,731.0,915.0,5.0,62.0,0.5,0.0
1749,9.0,-2278.0,810.0,1263.0,2.0,158.0,0.5,1.0
